   152, 3.2900,   987,     2
   153, 3.2933,   988,     2
   154, 3.3000,   990,     1
   155, 3.3033,   991,     2
   156, 3.3067,   992,     2
   157, 3.3100,   993,     2
   158, 3.3133,   994,     2
   159, 3.3200,   996,     1
   160, 3.3233,   997,     2
   161, 3.3267,   998,     2
   162, 3.3300,   999,     2
   163, 3.3333,  1000,     2
   164, 3.3400,  1002,     1
   165, 3.3433,  1003,     2
   166, 3.3467,  1004,     2
   167, 3.3500,  1005,     2
   168, 3.3533,  1006,     2
   169, 3.3600,  1008,     1
   170, 3.3633,  1009,     2
   171, 3.3667,  1010,     2
   172, 3.3700,  1011,     2
   173, 3.3733,  1012,     2
   174, 3.3800,  1014,     1
   175, 3.3833,  1015,     2
   176, 3.3867,  1016,     2
   177, 3.3900,  1017,     2
   178, 3.3933,  1018,     2
   179, 3.4000,  1020,     1
   180, 3.4033,  1021,     2
   181, 3.4067,  1022,     2
   182, 3.4100,  1023,     2
   183, 3.4133,  1024,     2
   184, 3.4200,  1026,     1
   185, 3.4233,  1027,     2
   186, 3.4267,  1028,     2
   187, 3.4300,  1029,     2
   188, 3.4333,  1030,     2
   189, 3.4400,  1032,     1
   190, 3.4433,  1033,     2
   191, 3.4467,  1034,     2
   192, 3.4500,  1035,     2
   193, 3.4533,  1036,     2
   194, 3.4600,  1038,     1
   195, 3.4633,  1039,     2
   196, 3.4667,  1040,     2
   197, 3.4700,  1041,     2
   198, 3.4733,  1042,     2
   199, 3.4800,  1044,     1
   200, 3.4833,  1045,     2
   201, 3.4867,  1046,     2
   202, 3.4900,  1047,     2
   203, 3.4933,  1048,     2
   204, 3.5000,  1050,     1
   205, 3.5033,  1051,     2
   206, 3.5067,  1052,     2
   207, 3.5100,  1053,     2
   208, 3.5133,  1054,     2
   209, 3.5200,  1056,     1
   210, 3.5233,  1057,     2
   211, 3.5267,  1058,     2
   212, 3.5300,  1059,     2
   213, 3.5333,  1060,     2
   214, 3.5400,  1062,     1
   215, 3.5433,  1063,     2
   216, 3.5467,  1064,     2
   217, 3.5500,  1065,     2
   218, 3.5567,  1067,     2
   219, 3.5600,  1068,     2
   220, 3.5633,  1069,     2
   221, 3.5667,  1070,     2
   222, 3.5700,  1071,     2
   223, 3.6067,  1082,     1
   224, 3.6100,  1083,     2
   225, 3.6133,  1084,     2
   226, 3.6200,  1086,     1
   227, 3.6233,  1087,     2
   228, 3.6267,  1088,     2
   229, 3.6300,  1089,     2
   230, 3.6367,  1091,     2
   231, 3.6433,  1093,     2
   232, 3.6467,  1094,     1
   233, 3.6533,  1096,     2
   234, 3.6567,  1097,     2
   235, 3.6600,  1098,     2
   236, 3.6633,  1099,     2
   237, 3.6667,  1100,     2
   238, 3.7033,  1111,     1
   239, 3.7067,  1112,     2
   240, 3.7100,  1113,     2
   241, 3.7133,  1114,     2
   242, 3.7200,  1116,     1
   243, 3.7233,  1117,     2
   244, 3.7267,  1118,     2
   245, 3.7300,  1119,     2
   246, 3.7333,  1120,     2
   247, 3.7367,  1121,     2
   248, 3.7733,  1132,     1
   249, 3.7767,  1133,     2
   250, 3.7800,  1134,     2
   251, 3.7867,  1136,     1
   252, 3.7900,  1137,     2
   253, 3.7933,  1138,     2
   254, 3.7967,  1139,     2
   255, 3.8000,  1140,     2
   256, 3.8067,  1142,     1
   257, 3.8100,  1143,     2
   258, 3.8133,  1144,     2
   259, 3.8167,  1145,     2
   260, 3.8200,  1146,     2
   261, 3.8267,  1148,     1
   262, 3.8300,  1149,     2
   263, 3.8333,  1150,     2
   264, 3.8367,  1151,     2
   265, 3.8400,  1152,     2
   266, 3.8467,  1154,     1
   267, 3.8500,  1155,     2
   268, 3.8533,  1156,     2
   269, 3.8567,  1157,     2
   270, 3.8600,  1158,     2
   271, 3.8667,  1160,     1
   272, 3.8700,  1161,     2
   273, 3.8733,  1162,     2
   274, 3.8767,  1163,     2
   275, 3.8800,  1164,     2
   276, 3.8867,  1166,     1
   277, 3.8900,  1167,     2
   278, 3.8933,  1168,     2
   279, 3.8967,  1169,     2
   280, 3.9000,  1170,     2
   281, 3.9033,  1171,     2
   282, 3.9100,  1173,     2
   283, 3.9167,  1175,     2
   284, 3.9200,  1176,     1
   285, 3.9233,  1177,     1
   286, 3.9267,  1178,     1
   287, 3.9300,  1179,     1
   288, 3.9333,  1180,     1
   289, 3.9367,  1181,     1
   290, 3.9433,  1183,     2
   291, 3.9467,  1184,     2
   292, 3.9500,  1185,     2
   293, 3.9533,  1186,     2
   294, 3.9567,  1187,     2
   295, 3.9933,  1198,     1
   296, 3.9967,  1199,     2
   297, 4.0000,  1200,     2
   298, 4.0033,  1201,     2
   299, 4.0100,  1203,     1
   300, 4.0133,  1204,     2
   301, 4.0167,  1205,     1
   302, 4.0233,  1207,     2
   303, 4.0267,  1208,     1
   304, 4.0333,  1210,     2
   305, 4.0400,  1212,     2
   306, 4.0433,  1213,     1
   307, 4.0467,  1214,     1
   308, 4.0500,  1215,     1
   309, 4.0533,  1216,     1
   310, 4.0567,  1217,     1
   311, 4.0600,  1218,     1
   312, 4.0633,  1219,     1
   313, 4.0667,  1220,     1
   314, 4.0700,  1221,     1
   315, 4.0733,  1222,     1
   316, 4.0767,  1223,     1
   317, 4.0800,  1224,     1
   318, 4.0833,  1225,     1
   319, 4.0867,  1226,     1
   320, 4.0900,  1227,     1
   321, 4.0933,  1228,     1
   322, 4.0967,  1229,     1
   323, 4.1033,  1231,     2
   324, 4.1100,  1233,     2
   325, 4.1133,  1234,     2
   326, 4.1167,  1235,     2
   327, 4.1233,  1237,     2
   328, 4.1300,  1239,     2
   329, 4.1367,  1241,     2
   330, 4.1400,  1242,     2
   331, 4.1433,  1243,     2
   332, 4.1467,  1244,     2
   333, 4.1500,  1245,     2
   334, 4.1533,  1246,     2
   335, 4.1900,  1257,     1
   336, 4.1933,  1258,     2
   337, 4.1967,  1259,     2
   338, 4.2000,  1260,     2
   339, 4.2067,  1262,     1
   340, 4.2100,  1263,     2
   341, 4.2133,  1264,     2
   342, 4.2167,  1265,     2
   343, 4.2200,  1266,     2
   344, 4.2233,  1267,     2
   345, 4.2267,  1268,     2
   346, 4.2300,  1269,     2
   347, 4.2667,  1280,     1
   348, 4.2700,  1281,     2
   349, 4.2733,  1282,     2
   350, 4.2800,  1284,     1
   351, 4.2833,  1285,     2
   352, 4.2867,  1286,     2
   353, 4.2900,  1287,     2
   354, 4.2933,  1288,     2
   355, 4.3000,  1290,     1
   356, 4.3033,  1291,     2
   357, 4.3067,  1292,     2
   358, 4.3100,  1293,     2
   359, 4.3133,  1294,     2
   360, 4.3200,  1296,     1
   361, 4.3233,  1297,     2
   362, 4.3267,  1298,     2
   363, 4.3300,  1299,     2
   364, 4.3333,  1300,     2
   365, 4.3400,  1302,     1
   366, 4.3433,  1303,     2
   367, 4.3467,  1304,     2
   368, 4.3500,  1305,     2
   369, 4.3533,  1306,     2
   370, 4.3600,  1308,     1
   371, 4.3633,  1309,     2
   372, 4.3667,  1310,     2
   373, 4.3700,  1311,     2
   374, 4.3733,  1312,     2
   375, 4.3800,  1314,     1
   376, 4.3833,  1315,     2
   377, 4.3867,  1316,     2
   378, 4.3900,  1317,     2
   379, 4.3933,  1318,     2
   380, 4.4000,  1320,     1
   381, 4.4033,  1321,     2
   382, 4.4067,  1322,     2
   383, 4.4100,  1323,     2
   384, 4.4133,  1324,     2
   385, 4.4200,  1326,     1
   386, 4.4233,  1327,     2
   387, 4.4267,  1328,     2
   388, 4.4300,  1329,     2
   389, 4.4333,  1330,     2
   390, 4.4400,  1332,     1
   391, 4.4433,  1333,     2
   392, 4.4467,  1334,     2
   393, 4.4500,  1335,     2
   394, 4.4533,  1336,     2
   395, 4.4600,  1338,     1
   396, 4.4633,  1339,     2
   397, 4.4667,  1340,     2
   398, 4.4700,  1341,     2
   399, 4.4733,  1342,     2
   400, 4.4800,  1344,     1
   401, 4.4833,  1345,     2
   402, 4.4867,  1346,     2
   403, 4.4900,  1347,     2
   404, 4.4933,  1348,     2
   405, 4.5000,  1350,     1
   406, 4.5033,  1351,     2
   407, 4.5067,  1352,     2
   408, 4.5100,  1353,     2
   409, 4.5133,  1354,     2
   410, 4.5200,  1356,     1
   411, 4.5233,  1357,     2
   412, 4.5267,  1358,     2
   413, 4.5300,  1359,     2
   414, 4.5333,  1360,     2
   415, 4.5400,  1362,     1
   416, 4.5433,  1363,     2
   417, 4.5467,  1364,     2
   418, 4.5500,  1365,     2
   419, 4.5533,  1366,     2
   420, 4.5600,  1368,     1
   421, 4.5633,  1369,     2
   422, 4.5667,  1370,     2
   423, 4.5700,  1371,     2
   424, 4.5733,  1372,     2
   425, 4.5800,  1374,     1
   426, 4.5833,  1375,     2
   427, 4.5867,  1376,     2
   428, 4.5900,  1377,     2
   429, 4.5933,  1378,     2
   430, 4.5967,  1379,     2
   431, 4.6000,  1380,     2
   432, 4.6033,  1381,     2
   433, 4.6067,  1382,     2
   434, 4.6100,  1383,     2
   435, 4.6133,  1384,     2
   436, 4.6167,  1385,     2
   437, 4.6533,  1396,     1
   438, 4.6567,  1397,     2
   439, 4.6600,  1398,     2
   440, 4.6667,  1400,     1
   441, 4.6700,  1401,     2
   442, 4.6733,  1402,     2
   443, 4.6767,  1403,     2
   444, 4.6800,  1404,     2
   445, 4.6867,  1406,     1
   446, 4.6900,  1407,     2
   447, 4.6933,  1408,     2
   448, 4.6967,  1409,     2
   449, 4.7000,  1410,     2
   450, 4.7067,  1412,     1
   451, 4.7100,  1413,     2
   452, 4.7133,  1414,     2
   453, 4.7167,  1415,     2
   454, 4.7200,  1416,     2
   455, 4.7267,  1418,     1
   456, 4.7300,  1419,     2
   457, 4.7333,  1420,     2
   458, 4.7367,  1421,     2
   459, 4.7400,  1422,     2
   460, 4.7467,  1424,     1
   461, 4.7500,  1425,     2
   462, 4.7533,  1426,     2
   463, 4.7567,  1427,     2
   464, 4.7600,  1428,     2
   465, 4.7667,  1430,     1
   466, 4.7700,  1431,     2
   467, 4.7733,  1432,     2
   468, 4.7767,  1433,     2
   469, 4.7800,  1434,     2
   470, 4.7867,  1436,     1
   471, 4.7900,  1437,     2
   472, 4.7933,  1438,     2
   473, 4.7967,  1439,     2
   474, 4.8000,  1440,     2
   475, 4.8067,  1442,     1
   476, 4.8100,  1443,     2
   477, 4.8133,  1444,     2
   478, 4.8167,  1445,     2
   479, 4.8200,  1446,     2
   480, 4.8267,  1448,     1
   481, 4.8300,  1449,     2
   482, 4.8333,  1450,     2
   483, 4.8367,  1451,     2
   484, 4.8400,  1452,     2
   485, 4.8467,  1454,     1
   486, 4.8500,  1455,     2
   487, 4.8533,  1456,     2
   488, 4.8567,  1457,     2
   489, 4.8600,  1458,     2
   490, 4.8667,  1460,     1
   491, 4.8700,  1461,     2
   492, 4.8733,  1462,     2
   493, 4.8767,  1463,     2
   494, 4.8800,  1464,     2
   495, 4.8867,  1466,     1
   496, 4.8900,  1467,     2
   497, 4.8933,  1468,     2
   498, 4.8967,  1469,     2
   499, 4.9000,  1470,     2
   500, 4.9067,  1472,     1
   501, 4.9100,  1473,     2
   502, 4.9133,  1474,     2
   503, 4.9167,  1475,     2
   504, 4.9200,  1476,     2
   505, 4.9267,  1478,     1
   506, 4.9300,  1479,     2
   507, 4.9333,  1480,     2
   508, 4.9367,  1481,     2
   509, 4.9400,  1482,     2
   510, 4.9467,  1484,     1
   511, 4.9500,  1485,     2
   512, 4.9533,  1486,     2
   513, 4.9567,  1487,     2
   514, 4.9600,  1488,     2
   515, 4.9633,  1489,     2
   516, 4.9667,  1490,     2
   517, 4.9700,  1491,     2
   518, 4.9733,  1492,     2
   519, 5.0100,  1503,     1
   520, 5.0133,  1504,     2
   521, 5.0167,  1505,     2
   522, 5.0233,  1507,     1
   523, 5.0267,  1508,     2
   524, 5.0300,  1509,     2
   525, 5.0333,  1510,     2
   526, 5.0367,  1511,     2
   527, 5.0433,  1513,     1
   528, 5.0467,  1514,     2
   529, 5.0500,  1515,     2
   530, 5.0533,  1516,     2
   531, 5.0567,  1517,     2
   532, 5.0633,  1519,     1
   533, 5.0667,  1520,     2
   534, 5.0700,  1521,     2
   535, 5.0733,  1522,     2
   536, 5.0767,  1523,     2
   537, 5.0833,  1525,     1
   538, 5.0867,  1526,     2
   539, 5.0900,  1527,     2
   540, 5.0933,  1528,     2
   541, 5.0967,  1529,     2
   542, 5.1033,  1531,     1
   543, 5.1067,  1532,     2
   544, 5.1100,  1533,     2
   545, 5.1133,  1534,     2
   546, 5.1167,  1535,     2
   547, 5.1233,  1537,     1
   548, 5.1267,  1538,     2
   549, 5.1300,  1539,     2
   550, 5.1333,  1540,     2
   551, 5.1367,  1541,     2
   552, 5.1433,  1543,     1
   553, 5.1467,  1544,     2
   554, 5.1500,  1545,     2
   555, 5.1533,  1546,     2
   556, 5.1567,  1547,     2
   557, 5.1633,  1549,     1
   558, 5.1667,  1550,     2
   559, 5.1700,  1551,     2
   560, 5.1733,  1552,     2
   561, 5.1767,  1553,     2
   562, 5.1833,  1555,     1
   563, 5.1867,  1556,     2
   564, 5.1900,  1557,     2
   565, 5.1933,  1558,     2
   566, 5.1967,  1559,     2
   567, 5.2033,  1561,     1
   568, 5.2067,  1562,     2
   569, 5.2100,  1563,     2
   570, 5.2133,  1564,     2
   571, 5.2167,  1565,     2
   572, 5.2233,  1567,     1
   573, 5.2267,  1568,     2
   574, 5.2300,  1569,     2
   575, 5.2333,  1570,     2
   576, 5.2367,  1571,     2
   577, 5.2433,  1573,     1
   578, 5.2467,  1574,     2
   579, 5.2500,  1575,     2
   580, 5.2567,  1577,     2
   581, 5.2600,  1578,     2
   582, 5.2633,  1579,     2
   583, 5.2667,  1580,     2
   584, 5.2700,  1581,     2
   585, 5.2733,  1582,     2
   586, 5.3100,  1593,     1
   587, 5.3133,  1594,     2
   588, 5.3167,  1595,     2
   589, 5.3233,  1597,     1
   590, 5.3267,  1598,     2
   591, 5.3300,  1599,     2
   592, 5.3333,  1600,     2
   593, 5.3400,  1602,     2
   594, 5.3467,  1604,     2
   595, 5.3500,  1605,     1
   596, 5.3567,  1607,     2
   597, 5.3600,  1608,     2
   598, 5.3633,  1609,     2
   599, 5.3667,  1610,     2
   600, 5.3700,  1611,     2
   601, 5.3733,  1612,     2
   602, 5.3767,  1613,     2
   603, 5.4133,  1624,     1
   604, 5.4167,  1625,     2
   605, 5.4200,  1626,     2
   606, 5.4267,  1628,     1
   607, 5.4300,  1629,     2
   608, 5.4333,  1630,     2
   609, 5.4367,  1631,     2
   610, 5.4400,  1632,     2
   611, 5.4467,  1634,     1
   612, 5.4500,  1635,     2
   613, 5.4533,  1636,     2
   614, 5.4567,  1637,     2
   615, 5.4600,  1638,     2
   616, 5.4667,  1640,     1
   617, 5.4700,  1641,     2
   618, 5.4733,  1642,     2
   619, 5.4767,  1643,     2
   620, 5.4800,  1644,     2
   621, 5.4867,  1646,     1
   622, 5.4900,  1647,     2
   623, 5.4933,  1648,     2
   624, 5.4967,  1649,     2
   625, 5.5000,  1650,     2
   626, 5.5067,  1652,     1
   627, 5.5100,  1653,     2
   628, 5.5133,  1654,     2
   629, 5.5167,  1655,     2
   630, 5.5200,  1656,     2
   631, 5.5267,  1658,     1
   632, 5.5300,  1659,     2
   633, 5.5333,  1660,     2
   634, 5.5367,  1661,     2
   635, 5.5400,  1662,     2
   636, 5.5467,  1664,     1
   637, 5.5500,  1665,     2
   638, 5.5533,  1666,     2
   639, 5.5567,  1667,     2
   640, 5.5600,  1668,     2
   641, 5.5667,  1670,     1
   642, 5.5700,  1671,     2
   643, 5.5733,  1672,     2
   644, 5.5767,  1673,     2
   645, 5.5800,  1674,     2
   646, 5.5867,  1676,     1
   647, 5.5900,  1677,     2
   648, 5.5933,  1678,     2
   649, 5.5967,  1679,     2
   650, 5.6000,  1680,     2
   651, 5.6067,  1682,     1
   652, 5.6100,  1683,     2
   653, 5.6133,  1684,     2
   654, 5.6167,  1685,     2
   655, 5.6200,  1686,     2
   656, 5.6267,  1688,     1
   657, 5.6300,  1689,     2
   658, 5.6333,  1690,     2
   659, 5.6367,  1691,     2
   660, 5.6400,  1692,     2
   661, 5.6467,  1694,     1
   662, 5.6500,  1695,     2
   663, 5.6533,  1696,     2
   664, 5.6567,  1697,     2
   665, 5.6600,  1698,     2
   666, 5.6667,  1700,     1
   667, 5.6700,  1701,     2
   668, 5.6733,  1702,     2
   669, 5.6767,  1703,     2
   670, 5.6800,  1704,     2
   671, 5.6867,  1706,     1
   672, 5.6900,  1707,     2
   673, 5.6933,  1708,     2
   674, 5.6967,  1709,     2
   675, 5.7000,  1710,     2
   676, 5.7067,  1712,     1
   677, 5.7100,  1713,     2
   678, 5.7133,  1714,     2
   679, 5.7167,  1715,     2
   680, 5.7200,  1716,     2
   681, 5.7267,  1718,     1
   682, 5.7300,  1719,     2
   683, 5.7333,  1720,     2
   684, 5.7367,  1721,     2
   685, 5.7400,  1722,     2
   686, 5.7467,  1724,     1
   687, 5.7500,  1725,     2
   688, 5.7533,  1726,     2
   689, 5.7567,  1727,     2
   690, 5.7633,  1729,     2
   691, 5.7667,  1730,     2
   692, 5.7700,  1731,     2
   693, 5.7733,  1732,     2
   694, 5.7767,  1733,     2
   695, 5.8133,  1744,     1
   696, 5.8167,  1745,     2
   697, 5.8200,  1746,     2
   698, 5.8267,  1748,     1
   699, 5.8300,  1749,     2
   700, 5.8333,  1750,     2
   701, 5.8367,  1751,     2
   702, 5.8433,  1753,     2
   703, 5.8500,  1755,     2
   704, 5.8533,  1756,     1
   705, 5.8600,  1758,     2
   706, 5.8633,  1759,     2
   707, 5.8667,  1760,     2
   708, 5.8700,  1761,     2
   709, 5.8733,  1762,     2
   710, 5.9100,  1773,     1
   711, 5.9133,  1774,     2
   712, 5.9167,  1775,     2
   713, 5.9200,  1776,     2
   714, 5.9267,  1778,     1
   715, 5.9300,  1779,     2
   716, 5.9333,  1780,     2
   717, 5.9367,  1781,     2
   718, 5.9400,  1782,     2
   719, 5.9433,  1783,     2
   720, 5.9800,  1794,     1
   721, 5.9833,  1795,     2
   722, 5.9867,  1796,     2
   723, 5.9933,  1798,     1
   724, 5.9967,  1799,     2
   725, 6.0000,  1800,     2
   726, 6.0033,  1801,     2
   727, 6.0067,  1802,     2
   728, 6.0133,  1804,     1
   729, 6.0167,  1805,     2
   730, 6.0200,  1806,     2
   731, 6.0233,  1807,     2
   732, 6.0267,  1808,     2
   733, 6.0333,  1810,     1
   734, 6.0367,  1811,     2
   735, 6.0400,  1812,     2
   736, 6.0433,  1813,     2
   737, 6.0467,  1814,     2
   738, 6.0533,  1816,     1
   739, 6.0567,  1817,     2
   740, 6.0600,  1818,     2
   741, 6.0633,  1819,     2
   742, 6.0667,  1820,     2
   743, 6.0733,  1822,     1
   744, 6.0767,  1823,     2
   745, 6.0800,  1824,     2
   746, 6.0833,  1825,     2
   747, 6.0867,  1826,     2
   748, 6.0933,  1828,     1
   749, 6.0967,  1829,     2
   750, 6.1000,  1830,     2
   751, 6.1033,  1831,     2
   752, 6.1067,  1832,     2
   753, 6.1133,  1834,     1
   754, 6.1167,  1835,     2
   755, 6.1200,  1836,     2
   756, 6.1233,  1837,     2
   757, 6.1267,  1838,     2
   758, 6.1333,  1840,     1
   759, 6.1367,  1841,     2
   760, 6.1400,  1842,     2
   761, 6.1433,  1843,     2
   762, 6.1467,  1844,     2
   763, 6.1533,  1846,     1
   764, 6.1567,  1847,     2
   765, 6.1600,  1848,     2
   766, 6.1633,  1849,     2
   767, 6.1667,  1850,     2
   768, 6.1733,  1852,     1
   769, 6.1767,  1853,     2
   770, 6.1800,  1854,     2
   771, 6.1833,  1855,     2
   772, 6.1867,  1856,     2
   773, 6.1933,  1858,     1
   774, 6.1967,  1859,     2
   775, 6.2000,  1860,     2
   776, 6.2067,  1862,     2
   777, 6.2100,  1863,     2
   778, 6.2133,  1864,     2
   779, 6.2167,  1865,     2
   780, 6.2200,  1866,     2
   781, 6.2233,  1867,     2
   782, 6.2600,  1878,     1
   783, 6.2633,  1879,     2
   784, 6.2667,  1880,     2
   785, 6.2733,  1882,     1
   786, 6.2767,  1883,     2
   787, 6.2800,  1884,     2
   788, 6.2833,  1885,     2
   789, 6.2867,  1886,     2
   790, 6.2933,  1888,     1
   791, 6.2967,  1889,     2
   792, 6.3000,  1890,     2
   793, 6.3033,  1891,     2
   794, 6.3067,  1892,     2
   795, 6.3133,  1894,     1
   796, 6.3167,  1895,     2
   797, 6.3200,  1896,     2
   798, 6.3233,  1897,     2
   799, 6.3267,  1898,     2
   800, 6.3333,  1900,     1
   801, 6.3367,  1901,     2
   802, 6.3400,  1902,     2
   803, 6.3433,  1903,     2
   804, 6.3467,  1904,     2
   805, 6.3533,  1906,     1
   806, 6.3567,  1907,     2
   807, 6.3600,  1908,     2
   808, 6.3633,  1909,     2
   809, 6.3667,  1910,     2
   810, 6.3733,  1912,     1
   811, 6.3767,  1913,     2
   812, 6.3800,  1914,     2
   813, 6.3833,  1915,     2
   814, 6.3867,  1916,     2
   815, 6.3900,  1917,     2
   816, 6.3967,  1919,     2
   817, 6.4033,  1921,     2
   818, 6.4067,  1922,     1
   819, 6.4100,  1923,     1
   820, 6.4133,  1924,     1
   821, 6.4167,  1925,     1
   822, 6.4200,  1926,     1
   823, 6.4233,  1927,     1
   824, 6.4300,  1929,     2
   825, 6.4333,  1930,     2
   826, 6.4367,  1931,     2
   827, 6.4400,  1932,     2
   828, 6.4433,  1933,     2
   829, 6.4467,  1934,     2
   830, 6.4500,  1935,     2
   831, 6.4867,  1946,     1
   832, 6.4900,  1947,     2
   833, 6.4933,  1948,     2
   834, 6.5000,  1950,     1
   835, 6.5033,  1951,     2
   836, 6.5067,  1952,     2
   837, 6.5100,  1953,     2
   838, 6.5167,  1955,     2
   839, 6.5233,  1957,     2
   840, 6.5267,  1958,     1
   841, 6.5333,  1960,     2
   842, 6.5367,  1961,     1
   843, 6.5400,  1962,     1
   844, 6.5433,  1963,     1
   845, 6.5467,  1964,     1
   846, 6.5500,  1965,     1
   847, 6.5533,  1966,     1
   848, 6.5567,  1967,     1
   849, 6.5600,  1968,     1
   850, 6.5633,  1969,     1
   851, 6.5667,  1970,     1
   852, 6.5700,  1971,     1
   853, 6.5767,  1973,     2
   854, 6.5800,  1974,     2
   855, 6.5833,  1975,     2
   856, 6.5867,  1976,     2
   857, 6.5900,  1977,     2
   858, 6.6267,  1988,     1
   859, 6.6300,  1989,     2
   860, 6.6333,  1990,     2
   861, 6.6367,  1991,     2
   862, 6.6433,  1993,     1
   863, 6.6467,  1994,     2
   864, 6.6500,  1995,     1
   865, 6.6567,  1997,     2
   866, 6.6600,  1998,     1
   867, 6.6667,  2000,     2
   868, 6.6733,  2002,     2
   869, 6.6767,  2003,     1
   870, 6.6800,  2004,     1
   871, 6.6833,  2005,     1
   872, 6.6867,  2006,     1
   873, 6.6900,  2007,     1
   874, 6.6933,  2008,     1
   875, 6.6967,  2009,     1
   876, 6.7000,  2010,     1
   877, 6.7033,  2011,     1
   878, 6.7067,  2012,     1
   879, 6.7100,  2013,     1
   880, 6.7133,  2014,     1
   881, 6.7167,  2015,     1
   882, 6.7200,  2016,     1
   883, 6.7233,  2017,     1
   884, 6.7267,  2018,     1
